0,1
1,1
2,1
3,1
4,2
5,1
6,0
7,2
8,0
9,1
10,0
11,2
12,0
13,0
14,1
15,0
16,1
17,2
18,1
19,0
20,0
21,0
22,1
23,0
24,1
25,1
26,0
27,1
28,0
29,1
30,0
31,1
32,1
33,0
34,1
35,1
36,1
37,1
38,1
39,0
40,1
41,0
42,1
43,1
44,1
45,1
46,1
47,2
48,1
49,1
50,1
51,0
52,0
53,1
54,2
55,0
56,0
57,2
58,2
59,1
60,1
61,1
62,0
63,0
64,1
65,1
66,1
67,0
68,0
69,1
70,0
71,1
72,1
73,0
74,0
75,1
76,1
77,0
78,0
79,0
80,2
81,2
82,1
83,1
84,1
85,1
86,0
87,1
88,1
89,2
90,1
91,2
92,1
93,0
94,2
95,0
96,1
97,1
98,1
99,0
100,6
101,1
102,2
103,1
104,2
105,1
106,2
107,1
108,1
109,1
110,2
111,0
112,1
113,1
114,1
115,1
116,0
117,1
118,2
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,0
128,1
129,1
130,0
131,2
132,2
133,1
134,2
135,2
136,1
137,1
138,1
139,2
140,0
141,1
142,1
143,0
144,2
145,1
146,1
147,1
148,2
149,1
150,1
151,2
152,0
153,1
154,1
155,2
156,1
157,1
158,2
159,2
160,1
161,1
162,1
163,2
164,0
165,2
166,1
167,0
168,1
169,1
170,1
171,0
172,0
173,1
174,0
175,1
176,2
177,1
178,0
179,0
180,2
181,0
182,1
183,1
184,1
185,0
186,0
187,0
188,1
189,1
190,1
191,2
192,0
193,2
194,1
195,0
196,1
197,1
198,0
199,1
200,0
201,1
202,1
203,1
204,2
205,1
206,2
207,1
208,0
209,2
210,1
211,0
212,0
213,1
214,1
215,0
216,1
217,0
218,1
219,1
220,0
221,1
222,2
223,1
224,1
225,1
226,1
227,0
228,1
229,1
230,2
231,0
232,1
233,1
234,1
235,1
236,2
237,1
238,1
239,0
240,1
241,0
242,0
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,0
255,1
256,1
257,0
258,2
259,1
260,0
261,1
262,1
263,1
264,2
265,1
266,1
267,1
268,0
269,0
270,0
271,0
272,2
273,1
274,1
275,2
276,1
277,2
278,1
279,1
280,2
281,1
282,1
283,0
284,1
285,1
286,1
287,1
288,2
289,1
290,0
291,0
292,2
293,2
294,1
295,1
296,1
297,1
298,1
299,1
300,0
301,2
302,1
303,1
304,1
305,2
306,0
307,1
308,1
309,1
310,2
311,1
312,1
313,1
314,1
315,1
316,1
317,0
318,1
319,1
320,1
321,1
322,2
323,1
324,0
325,2
326,1
327,1
328,2
329,0
330,1
331,0
332,1
333,1
334,1
335,0
336,1
337,1
338,1
339,1
340,1
341,2
342,1
343,1
344,2
345,1
346,1
347,0
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,0
357,1
358,1
359,1
360,2
361,2
362,2
363,0
364,1
365,1
366,1
367,0
368,1
369,1
370,1
371,0
372,0
373,1
374,1
375,0
376,1
377,2
378,1
379,2
380,2
381,0
382,1
383,1
384,1
385,1
386,1
387,0
388,1
389,1
390,1
391,2
392,2
393,0
394,1
395,1
396,0
397,1
398,1
399,0
400,1
401,1
402,1
403,2
404,0
405,0
406,0
407,0
408,1
409,1
410,1
411,0
412,0
413,1
414,1
415,1
416,0
417,2
418,1
419,1
420,1
421,0
422,0
423,1
424,1
425,2
426,2
427,1
428,0
429,2
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,0
438,1
439,1
440,1
441,0
442,1
443,1
444,1
445,1
446,1
447,2
448,1
449,1
450,1
451,0
452,1
453,0
454,0
455,1
456,1
457,1
458,1
459,2
460,1
461,2
462,0
463,1
464,1
465,0
466,1
467,1
468,2
469,1
470,1
471,0
472,1
473,0
474,1
475,2
476,1
477,1
478,1
479,1
480,2
481,2
482,1
483,0
484,1
485,0
486,1
487,1
488,0
489,0
490,0
491,0
492,1
493,1
494,0
495,1
496,0
497,1
498,1
499,1
500,0
501,1
502,2
503,0
504,2
505,1
506,2
507,0
508,2
509,1
510,1
511,1
512,1
513,1
514,0
515,1
516,2
517,1
518,2
519,1
520,1
521,0
522,0
523,1
524,1
525,1
526,1
527,0
528,1
529,1
530,2
531,1
532,0
533,1
534,1
535,0
536,2
537,1
538,1
539,2
540,2
541,1
542,1
543,2
544,2
545,1
546,1
547,1
548,2
549,1
550,1
551,0
552,1
553,1
554,1
555,1
556,1
557,2
558,2
559,2
560,2
561,2
562,1
563,1
564,2
565,1
566,2
567,2
568,1
569,0
570,0
571,0
572,2
573,0
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,0
584,2
585,1
586,0
587,1
588,1
589,0
590,0
591,0
592,0
593,1
594,2
595,1
596,0
597,1
598,0
599,0
600,1
601,1
602,1
603,1
604,0
605,0
606,2
607,0
608,1
609,1
610,2
611,1
612,1
613,1
614,1
615,1
616,1
617,0
618,1
619,1
620,2
621,2
622,2
623,1
624,1
625,1
626,1
627,1
628,2
629,0
630,1
631,0
632,2
633,1
634,1
635,1
636,1
637,2
638,2
639,1
640,2
641,1
642,1
643,2
644,1
645,0
646,0
647,1
648,1
649,1
650,0
651,1
652,1
653,1
654,0
655,1
656,0
657,0
658,1
659,0
660,1
661,1
662,0
663,2
664,1
665,1
666,1
667,1
668,2
669,1
670,1
671,1
672,1
673,2
674,2
675,1
676,0
677,1
678,2
679,1
680,1
681,0
682,0
683,1
684,1
685,1
686,0
687,0
688,1
689,1
690,0
691,1
692,1
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,0
701,1
702,2
703,1
704,1
705,2
706,1
707,0
708,1
709,1
710,1
711,2
712,2
713,1
714,2
715,0
716,0
717,1
718,1
719,2
720,1
721,0
722,2
723,1
724,2
725,2
726,1
727,1
728,1
729,0
730,2
731,2
732,0
733,2
734,1
735,2
736,0
737,0
738,1
739,1
740,1
741,1
742,0
743,1
744,0
745,2
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,0
756,1
757,1
758,1
759,2
760,1
761,0
762,1
763,1
764,1
765,0
766,1
767,2
768,1
769,1
770,2
771,1
772,1
773,0
774,1
775,1
776,0
777,0
778,1
779,1
780,1
781,0
782,2
783,1
784,1
785,2
786,1
787,1
788,2
789,0
790,1
791,2
792,1
793,0
794,1
795,1
796,2
797,1
798,1
799,1
800,2
801,1
802,1
803,1
804,1
805,0
806,2
807,1
808,1
809,0
810,2
811,0
812,1
813,0
