0,0.9985938785942394
1,0.8566666666666667
2,0.17382813448157602
3,0.9999067415397915
4,0.9509743589743589
5,0.9186216627969047
6,0.9984973446930975
7,0.11580785494550198
8,0.9799243691563909
9,0.9998090852897916
10,0.9998834992280256
11,0.9990274217681788
12,0.9972927523977715
13,0.9991440745424401
14,0.9166226637658805
15,0.9987824169518992
16,0.9980096980643697
17,0.9999532026038966
18,0.9999532026038966
19,0.7731643880749374
20,0.9999586663383592
21,0.78
22,0.999901277805329
23,0.9998332529832702
24,0.8781396903025211
25,0.42720050223980566
26,0.9999532026038966
27,0.3314198149861584
28,0.9986799813654802
29,0.9111076600244996
30,0.10195998632993093
31,0.9790254364132339
32,0.9999067415397915
33,0.9986394367304274
34,0.999071275544722
35,0.9666204887680397
36,0.9982352170902038
37,0.6
38,0.9592506125388651
39,1.0
40,0.772779418355209
41,0.897057118748487
42,0.9999532026038966
43,0.998930967526249
44,0.8704771583763589
45,0.9998023633253886
46,0.999850950679008
47,0.9999532026038966
48,0.9987853979938446
49,0.18655230584855073
50,0.9999067415397915
51,0.9999532026038966
52,0.24389286427568205
53,0.9977427618544847
54,0.9999532026038966
55,0.9999067415397915
56,0.9998611315055841
57,0.9992259537517623
58,0.18698434208873904
59,0.8397404406517467
60,0.9021804772484902
61,0.4042320426071074
62,0.9932667986582925
63,0.9999532026038966
64,0.9999532026038966
65,0.9980881865619221
66,0.9998543169002109
67,0.10168540731070803
68,0.9999532026038966
69,0.999655172413793
70,0.9999532026038966
71,0.9999238693153779
72,0.919655172413793
73,0.9998611315055841
74,0.9999532026038966
75,0.8561903823673486
76,0.9990621936035342
77,0.8751004016064258
78,0.94
79,0.9999532026038966
80,0.999463496111472
81,0.9986977166597181
82,0.9999067415397915
83,0.9592242453875417
84,0.9761915583695964
85,0.636
86,0.9984223326182654
87,0.999901277805329
88,0.9357220167205739
89,0.9999762939549585
90,0.9999532026038966
91,0.871342146395144
92,0.9761805681986311
93,0.7582496392496393
94,0.9997519967700599
95,0.054110032362459544
96,0.9998834992280256
97,0.8433257627375275
98,0.9788082604349626
99,1.0
100,0.9978863937293846
101,0.998913920132585
102,0.9989668276694398
103,1.0
104,0.9987974662147736
105,0.9994812746887756
106,0.92
107,0.9989905305711726
108,0.8467886904761904
109,0.999901277805329
110,0.880471264367816
111,0.9998611315055841
112,0.9999532026038966
113,0.9992475062982014
114,0.2559959758551308
115,0.998901634724151
116,0.9984606135408263
117,0.008298595386238304
118,0.9999532026038966
119,0.7686091910647196
120,0.9997580115211215
121,0.7567736369910284
122,0.9991010213148965
123,0.410362236514417
124,0.9999532026038966
125,0.9999532026038966
126,0.9989185788495542
127,0.7121358061646592
128,0.9083318204367566
129,0.9760683985693275
130,0.6101021303258145
131,0.92
132,0.999803621555329
133,0.9999062416987785
134,0.9998611315055841
135,0.9999586663383592
136,0.7058441558441558
137,0.8371540181697251
138,0.9999067415397915
139,0.9783626630633515
140,0.9987708070248111
141,0.8627964121018104
142,0.9999532026038966
143,0.05064664736113721
144,0.6513250662100254
145,0.7062487468561223
146,0.9999067415397915
147,0.9341328011824659
148,0.9999532026038966
149,0.9987158984683278
150,0.9966609162439535
151,0.9990283353648569
152,0.08631705638524326
153,0.9990288185243622
154,0.999901277805329
155,0.9799945362655376
156,0.9992127679116843
