1,14560.006
2,95444.29
3,86303.125
4,52987.645
5,39802.14
6,7868.3374
7,66670.945
8,62464.176
9,24586.803
10,22968.04
11,88645.234
12,105982.32
13,48442.043
14,29836.055
15,53522.977
16,32502.447
17,27391.604
18,47321.2
19,62389.234
20,73424.0
21,72048.21
22,23858.746
23,45875.125
24,32035.193
25,29319.26
26,24224.861
27,37266.33
28,99616.984
29,18576.66
30,31413.062
31,71883.98
32,31239.393
33,53467.977
34,251472.9
35,66339.44
36,70375.67
37,12476.419
38,41653.953
39,104400.16
40,79896.14
41,185552.36
42,26208.447
43,70272.04
44,148353.83
45,10218.617
46,37755.4
47,76894.52
48,65808.94
49,40493.04
50,20749.914
51,22526.771
52,34242.008
53,32425.586
54,82380.27
55,32200.893
56,19404.441
57,44543.844
58,92587.12
59,65660.65
60,105589.0
61,41629.71
62,61205.92
63,28192.088
64,54357.016
65,48929.918
66,22860.023
67,38133.707
68,27332.889
69,55328.32
70,26997.908
71,44776.723
72,42639.035
73,62980.977
74,49677.56
75,3564.3506
76,175593.34
77,84588.79
78,64608.996
79,59989.027
80,127310.32
81,68081.92
82,130043.01
83,25256.947
84,38378.234
85,26551.08
86,23422.814
87,139346.92
88,20299.22
89,81119.57
90,5335.1074
91,49780.918
92,22797.666
93,52281.145
94,33662.418
95,36673.508
96,61091.273
97,44125.14
98,27700.215
99,10025.522
100,245168.4
101,211225.64
102,154366.34
103,58650.95
104,17518.955
105,29946.07
106,107141.73
107,50170.867
108,38219.773
109,133864.23
110,124035.65
111,66795.734
112,43069.01
113,28128.838
114,42278.863
115,51306.35
116,8554.939
117,74276.59
118,58494.926
119,50248.05
120,26565.668
121,46696.688
122,43377.734
123,66037.35
124,17745.459
125,11106.591
126,40708.113
127,53466.203
128,58388.66
129,70356.42
130,154006.88
131,50850.21
132,53369.297
133,12946.368
134,117739.26
135,18020.584
136,38389.785
137,170659.08
138,227481.22
139,195799.92
140,28824.232
141,18637.928
142,50814.125
143,31138.701
144,4400.73
145,152174.3
146,1846.8303
147,158042.16
148,45377.03
149,2585.282
150,640.1948
151,122552.64
152,188654.8
153,48828.664
154,25318.846
155,53246.113
156,45187.895
157,37990.438
158,51463.74
159,5706.752
160,20283.498
161,261357.56
162,87393.66
163,49360.746
164,8940.343
165,50199.695
166,72008.18
167,23603.545
168,75243.984
169,46342.48
170,62536.164
171,148695.5
172,105315.805
173,163943.44
174,63393.324
175,176417.28
176,11766.796
177,87487.91
178,31163.867
179,9637.891
180,160773.84
181,84443.36
182,5772.66
183,23345.256
184,14821.026
185,76036.12
186,16191.981
187,26861.818
188,79034.27
189,33307.547
190,38153.145
191,61774.98
192,9707.344
193,120279.57
194,134369.66
195,156897.0
196,50104.664
197,60325.805
198,13188.294
199,45951.168
200,135980.12
201,54818.008
202,12741.915
203,42537.38
204,76400.71
205,10605.887
206,4231.596
207,22259.607
208,93754.69
209,6610.5
210,16901.049
211,71658.08
212,49984.203
213,50569.555
214,4697.5566
215,9709.343
216,57373.816
217,32018.45
218,120332.336
219,37274.75
220,121923.234
221,14462.286
222,53576.15
223,31578.438
224,47789.336
225,22001.621
226,65364.766
227,60546.55
228,28829.701
229,109578.266
230,71909.35
231,93469.27
232,18792.555
233,43006.2
234,3030.2822
235,53908.348
236,45280.72
237,45452.8
238,33476.13
239,24698.629
240,36052.43
241,92327.08
242,71738.88
243,17075.879
244,95323.18
245,32479.53
246,58337.855
247,56316.902
248,42562.88
249,39846.812
250,65320.676
251,31020.494
252,185830.33
253,204161.6
254,50008.46
255,43082.04
256,46953.11
257,113132.82
258,62988.406
259,39284.906
260,44967.69
261,13587.563
262,50448.438
263,104314.79
264,32900.71
265,47255.418
266,182850.12
267,28874.498
268,109992.555
269,54166.58
270,59809.61
271,22518.078
272,62513.36
273,50435.824
274,193431.2
275,29389.076
276,64704.867
277,70065.54
278,43259.07
279,69853.266
280,47808.293
281,47124.438
282,27382.797
283,11743.48
284,62941.992
285,66329.17
286,153285.75
287,4722.0264
288,6305.524
289,65575.914
290,40413.68
291,52494.67
292,110980.87
293,4528.152
294,24134.633
295,89983.12
296,117219.36
297,81101.59
298,51346.69
299,5458.096
300,103210.055
301,4245.7427
302,46881.832
303,64202.68
304,47047.91
305,4843.4795
306,11346.146
307,74454.44
308,90076.15
309,133654.64
310,76952.77
311,45128.312
312,41699.09
313,54232.906
314,32277.979
315,38597.707
316,54408.863
317,45087.566
318,36178.848
319,30782.89
320,28691.139
321,36364.957
322,45938.707
323,134616.4
324,82518.06
325,219126.02
326,97278.6
327,42908.703
328,3849.516
329,34564.49
330,43523.6
331,24404.139
332,26170.7
333,42631.1
334,6559.123
335,139708.83
336,25071.691
337,82738.59
338,79450.91
339,17154.414
340,22593.332
341,63070.504
342,6931.065
343,86499.89
344,59481.473
345,15333.473
346,56519.684
347,115051.6
348,30500.914
349,9175.963
350,17278.795
351,32088.332
352,249053.2
353,57163.145
354,50123.414
355,28160.084
356,61152.5
357,167801.97
358,6391.8306
359,10758.961
360,52419.363
361,55721.2
362,100344.55
363,4209.87
364,54681.383
365,15225.13
366,14413.584
367,47017.01
368,16458.164
369,159095.23
370,9173.758
371,41659.11
372,46983.125
373,55419.875
374,27086.459
375,97764.0
376,41515.61
377,55620.14
378,127859.94
379,151882.9
380,53834.03
381,48051.797
382,32168.459
383,73861.77
384,7601.894
385,154283.23
386,19954.533
387,10608.635
388,74336.77
389,50305.64
390,5014.845
391,19345.832
392,68845.61
393,91976.39
394,10815.747
395,90100.05
396,72810.21
397,7780.7417
398,118375.76
399,9013.991
400,62838.68
401,39466.83
402,43107.086
403,16477.518
404,48197.863
405,56155.742
406,66977.59
407,25690.807
408,54876.21
409,207937.25
410,63103.402
411,21724.145
412,44817.332
413,52928.848
414,159000.62
415,4270.6577
416,33254.24
417,33859.766
418,60172.297
419,129373.16
420,42645.027
421,63804.023
422,96364.445
423,54618.44
424,34020.42
425,40860.797
426,30139.076
427,65816.04
428,84392.875
429,69078.74
430,29962.582
431,30369.662
432,22357.152
433,217163.66
434,133704.4
435,41353.145
436,21216.32
437,147384.22
438,52208.695
439,156330.5
440,12232.063
441,14731.524
442,77521.3
443,9036.602
444,84808.43
445,73346.28
446,40208.77
447,45429.24
448,55346.55
449,4059.5994
450,32196.85
451,34913.055
452,13541.654
453,93221.3
454,209642.84
455,37520.613
456,111689.66
457,11889.514
458,115670.09
459,139851.2
460,7146.1973
461,180170.42
462,74917.76
463,137612.7
464,115304.69
465,34227.0
466,24428.688
467,128094.33
468,63514.293
469,7180.542
470,10134.617
471,61970.652
472,43051.28
473,56146.58
474,4480.6025
475,81436.37
476,62508.812
477,61895.84
478,50254.164
479,38841.49
480,225916.47
481,36306.74
482,55424.0
483,8495.014
484,59574.016
485,118076.35
486,4479.884
487,8234.293
488,39849.61
489,56043.156
490,57323.066
491,135810.08
492,73745.33
493,48989.043
494,130218.62
495,24535.305
496,149673.12
497,5028.3135
498,16235.3955
499,262706.44
500,12035.014
501,21305.477
502,6010.064
503,28547.281
504,61142.84
505,31152.625
506,51914.633
507,17638.148
508,129185.06
509,35617.652
510,53243.28
511,55798.477
